case_id,outcome
Application_652823628,Accepted
Application_1691306052,Other
Application_428409768,Other
Application_1746793196,Other
Application_828200680,Other
Application_1085880569,Other
Application_1266995739,Other
Application_1878239836,Other
Application_619403287,Accepted
Application_1710223761,Other
Application_1529124572,Accepted
Application_387012864,Other
Application_1120819670,Accepted
Application_42838382,Other
Application_180547487,Accepted
Application_1966208034,Other
Application_1806387393,Other
Application_1111870538,Other
Application_1017492916,Other
Application_2082119944,Accepted
Application_758985626,Accepted
Application_1018615109,Other
Application_319587802,Other
Application_1846626914,Accepted
Application_546206358,Other
Application_196483749,Other
Application_1363980603,Other
Application_1553362978,Other
Application_1197857445,Other
Application_931862671,Other
Application_2012588584,Other
Application_1825972191,Other
Application_1059184025,Other
Application_1395142997,Accepted
Application_2015287405,Other
Application_1193723578,Other
Application_2049529862,Accepted
Application_1699757505,Other
Application_493034835,Accepted
Application_842511489,Accepted
Application_1474017032,Other
Application_1397856354,Other
Application_767475240,Other
Application_980495316,Accepted
Application_2035768049,Accepted
Application_1307111345,Accepted
Application_821425679,Accepted
Application_1294530310,Accepted
Application_470922426,Accepted
Application_1461440233,Other
Application_857715587,Other
Application_351152063,Accepted
Application_1547844908,Other
Application_2055987002,Accepted
Application_1118236712,Other
Application_1234535641,Other
Application_1898882436,Accepted
Application_2113276114,Accepted
Application_1603124379,Other
Application_2110144842,Other
Application_486645986,Other
Application_587387633,Accepted
Application_901793095,Accepted
Application_340403559,Other
Application_1825104006,Other
Application_1530322400,Other
Application_593655901,Other
Application_1535675187,Accepted
Application_1767756144,Other
Application_1405679737,Other
Application_446334558,Other
Application_130460765,Other
Application_1300843234,Other
Application_1588619628,Other
Application_505474597,Other
Application_1765204099,Other
Application_1624825294,Other
Application_1448214642,Other
Application_987262285,Other
Application_1845547664,Other
Application_1947648225,Other
Application_1130101747,Accepted
Application_798605556,Other
Application_2062932311,Accepted
Application_430902047,Accepted
Application_1370588808,Other
Application_163777174,Accepted
Application_909491524,Accepted
Application_396349881,Other
Application_930742634,Other
Application_2068443797,Other
Application_354702724,Other
Application_1357431492,Other
Application_584603670,Accepted
Application_807916303,Other
Application_283012951,Accepted
Application_1876456626,Other
Application_178025821,Other
Application_813133375,Other
Application_268676496,Other
Application_1870161219,Accepted
Application_1723779444,Other
Application_1339153511,Accepted
Application_1754646859,Other
Application_2002564265,Other
Application_1304234740,Other
Application_58755651,Other
Application_93597308,Other
Application_774787486,Other
Application_1660185664,Accepted
Application_2105878744,Accepted
Application_1446096185,Other
Application_675073178,Accepted
Application_952532843,Other
Application_914660918,Other
Application_167944225,Other
Application_1962860870,Other
Application_1696031128,Other
Application_803879893,Accepted
Application_1886382319,Other
Application_1250134245,Other
Application_1044610848,Accepted
Application_1999238509,Accepted
Application_854524772,Accepted
Application_927205634,Other
Application_484278024,Other
Application_1674281629,Other
Application_299986859,Accepted
Application_1374020543,Accepted
Application_1252717204,Other
Application_24648067,Accepted
Application_1823402778,Other
Application_2108937169,Accepted
Application_895241174,Other
Application_1290239114,Accepted
Application_1787371920,Accepted
Application_1471099537,Other
Application_37839400,Accepted
Application_1128910355,Other
Application_54405635,Other
Application_395903076,Accepted
Application_1859638703,Other
Application_1101997724,Other
Application_74505494,Other
Application_525275343,Other
Application_106973225,Other
Application_1315608886,Accepted
Application_1538441067,Other
Application_822724921,Other
Application_2040511284,Other
Application_1754943309,Other
Application_323012882,Accepted
Application_347136910,Accepted
Application_1432907447,Accepted
Application_1004303396,Accepted
Application_1096831814,Other
Application_1068218912,Other
Application_709929024,Other
Application_347787380,Other
Application_1546754076,Accepted
Application_1365381023,Other
Application_1981969728,Accepted
Application_665878125,Other
Application_1044911465,Other
Application_1613424593,Other
Application_862160604,Other
Application_60181210,Accepted
Application_369018038,Other
Application_920048730,Other
Application_220402598,Other
Application_1947668470,Accepted
Application_1301925609,Accepted
Application_2070389081,Other
Application_864903752,Other
Application_1159653941,Other
Application_663648942,Other
Application_1616009132,Accepted
Application_53530491,Accepted
Application_1953406738,Other
Application_1413308979,Other
Application_1308403282,Other
Application_212010049,Accepted
Application_1946680177,Accepted
Application_948316229,Other
Application_1138826038,Accepted
Application_369105792,Other
Application_1998350808,Other
Application_1301009504,Other
Application_547462088,Other
Application_223366470,Other
Application_1130151790,Other
Application_1791187926,Other
Application_421364849,Accepted
Application_1268592022,Other
Application_1955353500,Accepted
Application_485131054,Other
Application_1979402314,Other
Application_1723028098,Other
Application_1946236735,Accepted
Application_1428307326,Accepted
Application_1310063638,Other
Application_1499869275,Other
Application_1141114991,Other
Application_918770224,Other
Application_1016816804,Accepted
Application_1650844500,Accepted
Application_1854801140,Other
Application_2078020265,Other
Application_567907480,Accepted
Application_748088065,Accepted
Application_572814439,Other
Application_256650628,Accepted
Application_1151254747,Other
Application_972938507,Other
Application_360475310,Accepted
Application_19324985,Other
Application_1643165806,Other
Application_418070482,Other
Application_1248349972,Other
Application_923963777,Accepted
Application_1746133767,Accepted
Application_920497952,Other
Application_886515262,Other
Application_416441220,Other
Application_1975617123,Other
Application_726777197,Other
Application_275597794,Other
Application_153538723,Other
Application_368205428,Other
Application_923808413,Accepted
Application_1933550065,Other
Application_854409161,Other
Application_346636726,Other
Application_1420077883,Other
Application_236257423,Other
Application_1892186837,Other
Application_438518989,Other
Application_788421650,Other
Application_1447851462,Other
Application_664267418,Other
Application_2118101879,Accepted
Application_1259601023,Other
Application_969058358,Other
Application_29490720,Accepted
Application_193978070,Accepted
Application_1916415976,Accepted
Application_1267839101,Accepted
Application_1101248362,Other
Application_1800870760,Other
Application_1484851617,Other
Application_402039661,Other
Application_1494501575,Accepted
Application_1675166178,Accepted
