case_id,outcome
2000000000_00001,Cleared
2000000001_00001,Cleared
2000000002_00001,Cleared
2000000003_00001,Cleared
2000000003_00002,Cleared
2000000003_00003,Cleared
2000000004_00001,Cleared
2000000005_00001,Cleared
2000000005_00002,Other
2000000006_00001,Cleared
2000000007_00001,Cleared
2000000008_00001,Cleared
2000000009_00001,Cleared
2000000010_00001,Other
2000000011_00001,Cleared
2000000012_00001,Cleared
2000000013_00001,Cleared
2000000014_00001,Cleared
2000000015_00001,Other
2000000016_00001,Other
2000000017_00001,Other
2000000018_00001,Other
2000000019_00001,Other
2000000020_00001,Other
2000000021_00001,Other
2000000022_00001,Other
2000000023_00001,Cleared
2000000024_00001,Cleared
2000000025_00001,Cleared
2000000026_00001,Cleared
2000000026_00002,Cleared
2000000027_00001,Cleared
2000000028_00001,Cleared
2000000029_00001,Cleared
2000000029_00002,Cleared
2000000029_00003,Cleared
2000000030_00001,Cleared
2000000031_00001,Cleared
2000000032_00001,Cleared
2000000033_00001,Cleared
2000000034_00001,Other
2000000035_00001,Cleared
2000000036_00001,Cleared
2000000037_00001,Cleared
2000000037_00002,Cleared
2000000037_00003,Cleared
2000000038_00001,Cleared
2000000039_00001,Cleared
2000000039_00002,Cleared
2000000040_00001,Other
2000000041_00001,Cleared
2000000042_00001,Cleared
2000000043_00001,Other
2000000044_00001,Cleared
2000000045_00001,Cleared
2000000045_00002,Cleared
2000000046_00001,Cleared
2000000047_00001,Other
2000000048_00001,Cleared
2000000049_00001,Cleared
2000000050_00001,Cleared
2000000051_00001,Cleared
2000000052_00001,Cleared
2000000053_00001,Other
2000000054_00001,Cleared
2000000054_00002,Cleared
2000000054_00003,Cleared
2000000054_00004,Cleared
2000000055_00001,Cleared
2000000056_00001,Cleared
2000000057_00001,Other
2000000058_00001,Other
2000000059_00001,Other
2000000060_00001,Other
2000000061_00001,Other
2000000062_00001,Other
2000000063_00001,Other
2000000064_00001,Other
2000000065_00001,Other
2000000066_00001,Other
2000000067_00001,Cleared
2000000068_00001,Other
2000000069_00001,Other
2000000070_00001,Other
2000000071_00001,Cleared
2000000072_00001,Other
2000000073_00001,Cleared
2000000074_00001,Cleared
2000000075_00001,Cleared
2000000076_00001,Cleared
2000000076_00002,Cleared
2000000076_00003,Other
2000000077_00001,Cleared
2000000077_00002,Other
2000000078_00001,Cleared
2000000079_00001,Cleared
2000000079_00002,Cleared
2000000079_00003,Cleared
2000000080_00001,Cleared
2000000080_00002,Other
2000000081_00001,Cleared
2000000082_00001,Cleared
2000000082_00002,Cleared
2000000083_00001,Cleared
2000000083_00002,Cleared
2000000083_00003,Cleared
2000000084_00001,Cleared
2000000085_00001,Cleared
2000000086_00001,Cleared
2000000086_00002,Cleared
2000000087_00001,Cleared
2000000088_00001,Other
2000000089_00001,Cleared
2000000090_00001,Cleared
2000000091_00001,Cleared
2000000092_00001,Cleared
2000000093_00001,Cleared
2000000094_00001,Cleared
2000000095_00001,Cleared
2000000096_00001,Cleared
2000000097_00001,Cleared
2000000098_00001,Cleared
2000000098_00002,Cleared
2000000098_00003,Cleared
2000000099_00001,Cleared
2000000100_00001,Other
2000000101_00001,Other
2000000102_00001,Other
2000000103_00001,Cleared
2000000104_00001,Cleared
2000000105_00001,Other
2000000106_00001,Other
2000000107_00001,Cleared
2000000108_00001,Cleared
2000000109_00001,Cleared
2000000110_00001,Cleared
2000000111_00001,Cleared
2000000112_00001,Cleared
2000000113_00001,Cleared
2000000114_00001,Other
2000000115_00001,Other
2000000116_00001,Cleared
2000000117_00001,Cleared
2000000117_00002,Cleared
2000000117_00003,Cleared
2000000117_00004,Cleared
2000000117_00005,Cleared
2000000117_00006,Cleared
2000000118_00001,Cleared
2000000119_00001,Other
2000000120_00001,Cleared
2000000121_00001,Cleared
2000000121_00002,Cleared
2000000121_00003,Cleared
2000000121_00004,Cleared
2000000121_00005,Cleared
2000000121_00006,Cleared
2000000121_00007,Cleared
2000000121_00008,Cleared
2000000121_00009,Cleared
2000000121_00010,Cleared
2000000121_00011,Cleared
2000000122_00001,Other
2000000123_00001,Cleared
2000000123_00002,Cleared
2000000123_00003,Cleared
2000000123_00004,Cleared
2000000123_00005,Cleared
2000000124_00001,Cleared
2000000124_00002,Cleared
2000000125_00001,Cleared
2000000125_00002,Cleared
2000000126_00001,Cleared
2000000126_00002,Cleared
2000000126_00003,Cleared
2000000127_00001,Cleared
2000000128_00001,Other
2000000129_00001,Cleared
2000000130_00001,Cleared
2000000130_00002,Cleared
2000000131_00001,Cleared
2000000131_00002,Cleared
2000000132_00001,Cleared
2000000133_00001,Cleared
2000000134_00001,Cleared
2000000135_00001,Cleared
2000000135_00002,Cleared
2000000136_00001,Other
2000000137_00001,Cleared
2000000138_00001,Cleared
2000000139_00001,Cleared
2000000140_00001,Cleared
2000000141_00001,Cleared
2000000141_00002,Cleared
2000000141_00003,Cleared
2000000142_00001,Cleared
2000000142_00002,Cleared
2000000142_00003,Cleared
2000000143_00001,Cleared
2000000144_00001,Cleared
2000000144_00002,Cleared
2000000145_00001,Cleared
2000000146_00001,Other
2000000147_00001,Cleared
2000000148_00001,Cleared
2000000149_00001,Cleared
2000000150_00001,Cleared
2000000150_00002,Cleared
2000000150_00003,Cleared
2000000150_00004,Cleared
2000000150_00005,Cleared
2000000150_00006,Cleared
2000000150_00007,Cleared
2000000150_00008,Cleared
2000000150_00009,Cleared
2000000151_00001,Cleared
2000000152_00001,Cleared
2000000152_00002,Cleared
2000000152_00003,Cleared
2000000152_00004,Cleared
2000000153_00001,Cleared
2000000153_00002,Cleared
2000000153_00003,Cleared
2000000153_00004,Cleared
2000000153_00005,Cleared
2000000153_00006,Cleared
2000000153_00007,Cleared
2000000153_00008,Cleared
2000000153_00009,Cleared
2000000153_00010,Cleared
2000000154_00001,Cleared
2000000155_00001,Cleared
2000000156_00001,Cleared
2000000157_00001,Other
2000000157_00002,Other
2000000157_00003,Other
2000000157_00004,Other
2000000158_00001,Cleared
2000000159_00001,Cleared
2000000160_00001,Cleared
2000000160_00002,Cleared
2000000161_00001,Other
2000000162_00001,Cleared
2000000162_00002,Cleared
2000000163_00001,Cleared
2000000164_00001,Cleared
2000000165_00001,Cleared
