case_id,outcome
3364103,Violation
3395763,Violation
3398124,Violation
3406163,Violation
3407629,Violation
3414969,Violation
3415943,Violation
3424995,Violation
3427711,Violation
3431247,Violation
3435055,Violation
3436563,Violation
3436986,Violation
3439303,Violation
3441204,Violation
3442235,Violation
3445023,Violation
3448516,Violation
3450321,Violation
3450810,Violation
3453486,Violation
3453943,Violation
3454963,Violation
3455394,Violation
3458663,Violation
3462724,Violation
3464870,Violation
3465697,Violation
3466709,Violation
3472668,Violation
3486500,Violation
3490484,Violation
3492143,Violation
3502222,Violation
3504245,Violation
3506645,Violation
3507637,Violation
3508379,Violation
3509444,Violation
3510903,Violation
3511988,Violation
3514757,Violation
3519643,Violation
3530626,Violation
3542183,Violation
3550046,Violation
3553172,Violation
3554195,Violation
3555963,Violation
3561014,Violation
3563152,Violation
3564843,Violation
3565523,Violation
3569051,Violation
3579547,Violation
3585493,Violation
3587092,Violation
3589696,Violation
3590695,Violation
3593194,Violation
3613817,Violation
3614350,Violation
3615372,Violation
3617703,Violation
3618270,Violation
3620744,Violation
3621780,Violation
3627403,Violation
3630623,Violation
3634049,Violation
3634443,Violation
3634775,Violation
3635905,Violation
3636123,Violation
3638948,Violation
3639362,Violation
3640215,Violation
3640683,Violation
3645266,Violation
3647265,Violation
3647284,Violation
3649342,Violation
3652884,Violation
3653283,Violation
3653710,Violation
3657681,Violation
3657980,Violation
3658387,Violation
3663865,Violation
3673477,Violation
3676707,Violation
3682389,Violation
3682830,Violation
3687963,Violation
3689558,Violation
3690929,Violation
3695023,Violation
3702003,Violation
3705608,Violation
3713192,Violation
3719473,Violation
3727566,Violation
3774043,Violation
3780299,Violation
3791537,Violation
3794788,Violation
3798104,Violation
3804756,Violation
3807446,Violation
3826428,Violation
3828607,Violation
3832835,Violation
3833619,Violation
3843230,Violation
3850550,Violation
3854588,Violation
3864334,Violation
3864970,Violation
3866724,Violation
3867407,Violation
3873589,Violation
3876223,Violation
3879296,Violation
3880829,Violation
3882484,Violation
3883159,Violation
3884390,Violation
3890196,Violation
3890269,Violation
3892486,Violation
3893215,Violation
3893423,Violation
3895387,Violation
3896630,Violation
3909603,Violation
3914623,Violation
3916426,Violation
3927624,Violation
3932530,Violation
3934922,Violation
3939690,Violation
3943340,Violation
3953611,Violation
3959398,Violation
3960047,Violation
3961240,Violation
3966908,Violation
3966927,Violation
3967739,Violation
3975173,Violation
3988064,Violation
4004624,Violation
4005071,Violation
4009123,Violation
4010763,Violation
4012060,Violation
4012132,Violation
4018534,Violation
4020143,Violation
4020737,Violation
4027268,Violation
4028526,Violation
4029095,Violation
4029406,Violation
4034837,Violation
4037002,Violation
4044667,Violation
4045203,Violation
4052563,Violation
4057755,Violation
4059845,Violation
4060832,Violation
4065351,Violation
4071063,Violation
4074343,Violation
4077555,Violation
4078543,Violation
4097163,Violation
4101627,Violation
4102350,Violation
4103373,Violation
4105164,Violation
4119369,Violation
4122104,Violation
4123120,Violation
4125133,Violation
4126489,Violation
4128117,Violation
4128135,Violation
4132423,Violation
4139863,Violation
4142603,Violation
4144964,Violation
4145890,Violation
4146901,Violation
4150703,Violation
4152499,Violation
4152542,Violation
4155771,Violation
4157527,Violation
4160044,Violation
4170847,Violation
4171558,Violation
4172924,Violation
4176466,Violation
4182988,Violation
4184521,Violation
4192582,Violation
4195110,Violation
4197174,Violation
4197976,Violation
4199882,Violation
4201883,Violation
4204547,Violation
4209376,Violation
4209846,Violation
4210224,Violation
4210673,Violation
4215170,Violation
4216603,Violation
4218818,Violation
4220485,Violation
4221459,Violation
4221884,Violation
4225147,Violation
4226776,Violation
4229101,Violation
4231533,Violation
4235711,Violation
4259970,Violation
4263007,Violation
4270147,Violation
4279696,Violation
4283218,Violation
4283835,Violation
4291555,Violation
4291981,Violation
4293305,Violation
4300565,Violation
4324772,Violation
4333163,Violation
4334151,Violation
4337635,Violation
4347559,Violation
4347763,Violation
4351870,Violation
4372794,Violation
4374511,Violation
4377919,Violation
4380285,Violation
4380580,Violation
4384961,Violation
4388743,Violation
4403967,Violation
4405033,Violation
4405480,Violation
4423690,Violation
4442285,Violation
4448380,Violation
4449596,Violation
4454083,Violation
4459515,Violation
4460515,Violation
4461823,Violation
4462196,Violation
4485024,Violation
4485115,Violation
4487491,Violation
4487514,Violation
4490024,Violation
4494494,Violation
4495115,Violation
4496138,Violation
4502329,Violation
4504637,Violation
4506364,Violation
4508460,Violation
4508663,Violation
4511164,Violation
4511735,Violation
4512935,Violation
4513270,Violation
4520430,Violation
4528647,Violation
4532439,Violation
4545118,Violation
4546759,Violation
4548385,Violation
4556239,Violation
4578719,Violation
4580453,Violation
4581284,Violation
4589645,Violation
4590658,Violation
4591266,Violation
4592223,Violation
4593079,Violation
4595546,Violation
4596297,Violation
4596910,Violation
4608234,Violation
4609944,Violation
4621241,Violation
4623868,Violation
4625532,Violation
4627889,Violation
4628997,Violation
4629663,Violation
4630143,Violation
4637475,Violation
4644544,Violation
4660106,Violation
4662163,Violation
4671283,Violation
4689856,Violation
4704098,Violation
4709840,Violation
4710744,Violation
4711400,Violation
4723063,Violation
4724243,Violation
4727835,Violation
4732277,Violation
4746963,Violation
4750073,Violation
4753833,Violation
4790838,Violation
4798334,Violation
4804371,Violation
4805889,Violation
4806442,Violation
4810042,Violation
4812045,Violation
4813106,Violation
4842490,Violation
4845051,Violation
4857396,Violation
4859507,Violation
4863023,Violation
4869176,Violation
4869942,Violation
4876985,Violation
4884259,Violation
4890343,Violation
4893687,Violation
4899603,Violation
4901632,Violation
4911375,Violation
4914544,Violation
4915677,Violation
4917975,Violation
4925191,Violation
4927985,Violation
4931003,Violation
4936580,Violation
4952223,Violation
4953865,Violation
4963310,Violation
4964365,Violation
4975981,Violation
4984732,Violation
4997328,Violation
4999324,Violation
5002074,Violation
5006139,Violation
5008366,Violation
5009933,Violation
5011810,Violation
5013505,Violation
5022463,Violation
5024582,Violation
5034702,Violation
5043663,Violation
5045983,Violation
5049023,Violation
5067923,Violation
5091842,Other
5094158,Other
5095953,Other
5099777,Other
5105790,Other
5126338,Other
5127095,Other
5131726,Other
5133126,Other
5133752,Other
5135290,Other
5136636,Other
5140703,Other
5141959,Other
5149483,Other
5152532,Other
5153022,Other
5157720,Other
5161184,Other
5163618,Other
5164767,Other
5166463,Other
5180043,Other
5198551,Other
5201723,Other
5203783,Other
5205563,Other
5211278,Other
5213818,Other
5213825,Other
5215342,Other
5216493,Other
5217142,Other
5218149,Other
5218835,Other
5222231,Other
5223715,Other
5229098,Other
5229564,Other
5230580,Other
5232710,Other
5238983,Other
5241124,Other
5243143,Other
5243739,Other
5244943,Other
5255037,Other
5257677,Other
5258305,Other
5258858,Other
5260873,Other
5261358,Other
5262443,Other
5272884,Other
5273261,Other
5296953,Other
5306409,Other
5311211,Other
5312820,Other
5315308,Other
5322111,Other
5325141,Other
5326643,Other
5333228,Other
5335211,Other
5338137,Other
5339295,Other
5340433,Other
5347778,Other
5349198,Other
5350343,Other
5357199,Other
5362446,Other
5371558,Other
5374828,Other
5377872,Other
5385221,Other
5386029,Other
5395051,Other
5395483,Other
5411903,Other
5416613,Other
5420338,Other
5421432,Other
5423938,Other
5425315,Other
5426131,Other
5427159,Other
5428899,Other
5440247,Other
5442812,Other
5443416,Other
5455978,Other
5455995,Other
5466447,Other
5472732,Other
5587730,Other
5600502,Other
6134252,Other
6335371,Other
6335608,Other
6336697,Other
6337312,Other
6337328,Other
6347207,Other
6359168,Other
6359965,Other
6363892,Other
6365048,Other
6365606,Other
6377964,Other
6386743,Other
6393831,Other
6399943,Other
6406123,Other
6407034,Other
6407839,Other
6414366,Other
6423641,Other
6429260,Other
6432454,Other
6433203,Other
6435924,Other
6437030,Other
6438251,Other
6439468,Other
6450523,Other
6460111,Other
6467763,Other
6468283,Other
6475747,Other
6477204,Other
6478302,Other
6483677,Other
6493911,Other
6494236,Other
6495275,Other
6503775,Other
6505783,Other
6530904,Other
6532997,Other
6533347,Other
6535403,Other
6535963,Other
6546328,Other
6547810,Other
6555441,Other
6561606,Other
6565619,Other
6604396,Other
6605956,Other
6623144,Other
6624039,Other
6624122,Other
6638721,Other
6643516,Other
6645444,Other
6656961,Other
6663161,Other
6664879,Other
6667685,Other
6673375,Other
6683314,Other
6684735,Other
6699534,Other
6719131,Other
6722048,Other
6725951,Other
6727256,Other
6730190,Other
6736393,Other
6737503,Other
6749355,Other
6755837,Other
6759608,Other
6762554,Other
6763291,Other
6775452,Other
6778221,Other
6779643,Other
6782489,Other
6786336,Other
6791482,Other
6793246,Other
6797282,Other
6798632,Other
6799166,Other
6800243,Other
6802798,Other
6803483,Other
6806866,Other
6807872,Other
6812482,Other
6814011,Other
6814983,Other
6815502,Other
6817110,Other
6835954,Other
6841295,Other
6853132,Other
6862152,Other
6862464,Other
6862955,Other
6866924,Other
6891169,Other
6897795,Other
6901574,Other
6904642,Other
6905727,Other
6906297,Other
6921091,Other
6922065,Other
6934490,Other
6939344,Other
6940621,Other
6950371,Other
6956086,Other
6958311,Other
6960824,Other
6961780,Other
6964571,Other
6966306,Other
6966731,Other
6972103,Other
6973577,Other
6982231,Other
6984291,Other
6987398,Other
6989049,Other
6996411,Other
6999411,Other
7006965,Other
7020956,Other
7021871,Other
7023390,Other
7039397,Other
7041201,Other
7042976,Other
7044115,Other
7051212,Other
7052975,Other
7054286,Other
7064470,Other
7066669,Other
