case_id,outcome
10009138,No violation
10051383,Violation
10053042,No violation
10083315,No violation
10093171,No violation
10128431,No violation
10153084,No violation
10154600,No violation
10186016,No violation
10186644,No violation
10292508,No violation
10294414,No violation
10295206,No violation
10297111,No violation
10333518,No violation
10339356,No violation
10342607,No violation
10361639,No violation
10368001,Violation
10432793,No violation
10434329,No violation
10443842,No violation
10457489,No violation
10492879,No violation
10497848,No violation
10499998,No violation
10501095,No violation
10542627,No violation
10547191,No violation
10548783,No violation
10549639,No violation
10563369,No violation
10564529,No violation
10593326,No violation
10621018,No violation
10658101,No violation
10658878,No violation
10667547,No violation
10678601,No violation
10680228,No violation
10721050,Violation
10729965,No violation
10785146,No violation
10786320,No violation
10788794,No violation
10845919,No violation
10853127,No violation
10880883,No violation
10882557,No violation
10883461,No violation
10885734,No violation
10896735,No violation
10906419,No violation
10909487,No violation
10914682,No violation
10917408,No violation
10922143,No violation
10948750,No violation
10949790,Violation
10958968,No violation
10963040,No violation
10965702,Violation
10984450,No violation
10996067,No violation
10997930,No violation
11031897,No violation
11032730,Violation
11044389,No violation
11080766,No violation
11090471,No violation
11092833,No violation
11156570,No violation
11175470,No violation
11179969,No violation
11203549,No violation
11206781,No violation
11210950,No violation
11214970,No violation
11215986,No violation
11217514,No violation
11246177,No violation
11247144,No violation
11248492,No violation
11276025,No violation
11288632,Violation
11315741,No violation
11318823,No violation
11319620,No violation
11332348,Violation
11483837,No violation
11510141,No violation
11514392,Violation
11553586,No violation
11556826,No violation
11563660,No violation
11579112,No violation
11585113,No violation
11587185,No violation
11588105,No violation
11590099,No violation
11593238,Violation
11662273,No violation
11672705,No violation
11717156,No violation
11722708,No violation
11740586,No violation
11741491,No violation
11742935,No violation
11746282,No violation
11773351,No violation
11776149,No violation
11778258,No violation
11782352,No violation
11798638,No violation
11800377,No violation
11903517,No violation
11907102,No violation
11908759,No violation
11942572,No violation
11984428,No violation
12001876,No violation
12004820,No violation
12009101,No violation
12026796,No violation
12034946,Violation
12088688,No violation
12093942,No violation
12095288,No violation
12095533,No violation
12097890,No violation
12112495,No violation
12114492,No violation
12122647,Violation
