case_id,outcome
10061280,No violation
10063988,No violation
10065022,No violation
10085342,No violation
10089807,No violation
10103656,Violation
10128082,No violation
10178084,No violation
10180026,No violation
10190750,No violation
10206704,No violation
10233930,No violation
10249318,No violation
10269075,No violation
10284712,No violation
10286510,No violation
10288738,No violation
10332056,No violation
10333402,No violation
10334099,No violation
10335644,No violation
10341742,No violation
10344417,No violation
10354005,No violation
10376989,No violation
10387347,No violation
10392184,No violation
10438066,No violation
10441942,No violation
10465944,No violation
10469416,No violation
10471052,No violation
10478085,No violation
10519965,No violation
10561935,No violation
10666632,No violation
10688246,No violation
10707560,No violation
10722191,No violation
10730123,No violation
10734431,No violation
10738502,Violation
10763516,No violation
10774231,No violation
10778455,No violation
10837828,No violation
10862879,No violation
10873742,No violation
10878259,No violation
10899052,No violation
10907737,No violation
10928578,No violation
10940705,No violation
10975611,No violation
10980099,No violation
10983036,No violation
10987464,No violation
10996800,No violation
11024938,No violation
11052557,No violation
11053344,No violation
11079985,No violation
11085177,No violation
11119493,No violation
11168151,No violation
11174978,No violation
11195695,No violation
11208519,No violation
11210887,No violation
11212102,No violation
11213847,No violation
11215551,No violation
11216388,No violation
11235632,No violation
11238104,No violation
11238786,No violation
11248231,No violation
11251021,No violation
11270473,No violation
11290771,No violation
11293932,No violation
11297432,No violation
11308579,No violation
11327864,No violation
11336353,No violation
11337187,No violation
11344830,No violation
11345672,No violation
11354914,No violation
11364555,No violation
11365285,No violation
11369696,No violation
11370486,No violation
11372608,No violation
11382552,No violation
11385456,No violation
11404948,No violation
11409086,No violation
11412538,No violation
11423198,No violation
11433792,No violation
11436627,Violation
11485701,No violation
11516811,No violation
11520505,No violation
11544741,No violation
11547706,No violation
11550160,No violation
11555631,No violation
11585514,No violation
11590736,No violation
11614208,No violation
11622473,No violation
11623663,No violation
11625610,No violation
11671968,No violation
11692962,Violation
11693751,Violation
11718790,No violation
11728342,No violation
11739431,No violation
11740943,No violation
11761786,No violation
11763689,No violation
11764585,No violation
11769171,No violation
11771804,No violation
11790797,No violation
11796529,Violation
11838427,No violation
11839280,No violation
11883452,No violation
11952343,No violation
11955595,No violation
11957123,No violation
11957794,No violation
11958742,No violation
11994082,Violation
12030208,No violation
12031600,No violation
12033149,No violation
12057653,No violation
12061616,No violation
12063335,No violation
12105871,No violation
12111382,No violation
12111950,No violation
12135936,No violation
12147357,No violation
12147709,No violation
12149033,No violation
12150438,No violation
12153530,No violation
12193730,No violation
12196973,No violation
12227328,No violation
12228765,No violation
12229489,No violation
12230535,No violation
12231459,Violation
12260051,No violation
12262921,No violation
12306344,No violation
12309734,No violation
12349134,No violation
12375170,No violation
12391174,No violation
12391954,No violation
12393294,No violation
12435597,No violation
12437434,No violation
12454519,No violation
12457014,No violation
12529008,No violation
12541221,No violation
12544150,No violation
12555922,No violation
12588694,No violation
